"","quantile_p","arm_type","replication","strategy","num_rounds","chosen_arm"
"7307",0.8,"cauchy",2,"QPAC BB",16210,0
"7308",0.8,"cauchy",2,"Doubled Max-Q",212544,0
"7309",0.8,"cauchy",3,"LUCB BB",15085,0
"7310",0.8,"cauchy",3,"LUCB DKW",78307,0
"7311",0.8,"cauchy",3,"LUCB Stitched",18101,0
"7312",0.8,"cauchy",3,"QPAC BB",21310,0
"7313",0.8,"cauchy",3,"QPAC",119210,0
"7314",0.8,"cauchy",3,"Doubled Max-Q",220416,0
"7315",0.8,"cauchy",4,"LUCB BB",13143,0
"7316",0.8,"cauchy",4,"LUCB DKW",80877,0
"7317",0.8,"cauchy",4,"LUCB Stitched",16751,0
"7318",0.8,"cauchy",4,"QPAC BB",20280,0
"7319",0.8,"cauchy",4,"QPAC",116520,0
"7320",0.8,"cauchy",4,"Doubled Max-Q",220416,0
"7321",0.8,"cauchy",5,"LUCB BB",15776,0
"7322",0.8,"cauchy",5,"LUCB DKW",92543,0
"7323",0.8,"cauchy",5,"LUCB Stitched",20190,0
"7324",0.8,"cauchy",5,"QPAC BB",24570,0
"7325",0.8,"cauchy",5,"QPAC",94700,0
"7326",0.8,"cauchy",5,"Doubled Max-Q",204672,0
"7327",0.8,"cauchy",6,"LUCB BB",11534,0
"7328",0.8,"cauchy",6,"LUCB DKW",86525,0
"7329",0.8,"cauchy",6,"LUCB Stitched",20291,0
"7330",0.8,"cauchy",6,"QPAC",80460,0
"7331",0.8,"cauchy",6,"QPAC BB",18090,0
"7332",0.8,"cauchy",6,"Doubled Max-Q",212544,0
"7333",0.8,"cauchy",7,"LUCB BB",12223,0
"7334",0.8,"cauchy",7,"LUCB DKW",84975,0
"7335",0.8,"cauchy",7,"LUCB Stitched",15197,0
"7336",0.8,"cauchy",7,"QPAC BB",19790,0
"7337",0.8,"cauchy",7,"QPAC",117180,0
"7338",0.8,"cauchy",7,"Doubled Max-Q",204672,0
"7339",0.8,"cauchy",8,"LUCB BB",10109,0
"7340",0.8,"cauchy",8,"LUCB DKW",85070,0
"7341",0.8,"cauchy",8,"LUCB Stitched",14579,0
"7342",0.8,"cauchy",8,"QPAC BB",20890,0
"7343",0.8,"cauchy",8,"QPAC",103060,0
"7344",0.8,"cauchy",8,"Doubled Max-Q",220416,0
"7345",0.8,"cauchy",9,"LUCB BB",11579,0
"7346",0.8,"cauchy",9,"LUCB DKW",85451,0
"7347",0.8,"cauchy",9,"LUCB Stitched",14755,0
"7348",0.8,"cauchy",9,"QPAC",111140,0
"7349",0.8,"cauchy",9,"QPAC BB",11900,0
"7350",0.8,"cauchy",9,"Doubled Max-Q",228288,0
"7351",0.8,"cauchy",10,"LUCB BB",12189,0
"7352",0.8,"cauchy",10,"LUCB DKW",88977,0
"7353",0.8,"cauchy",10,"LUCB Stitched",17071,0
"7354",0.8,"cauchy",10,"QPAC BB",19240,0
"7355",0.8,"cauchy",10,"QPAC",112780,0
"7356",0.8,"cauchy",10,"Doubled Max-Q",212544,0
"7357",0.8,"cauchy",11,"LUCB BB",11276,0
"7358",0.8,"cauchy",11,"LUCB DKW",97607,0
"7359",0.8,"cauchy",11,"LUCB Stitched",16928,0
"7360",0.8,"cauchy",11,"QPAC",108710,0
"7361",0.8,"cauchy",11,"QPAC BB",15400,0
"7362",0.8,"cauchy",11,"Doubled Max-Q",228288,0
"7363",0.8,"cauchy",12,"LUCB BB",11171,0
"7364",0.8,"cauchy",12,"LUCB DKW",77853,0
"7365",0.8,"cauchy",12,"LUCB Stitched",15170,0
"7366",0.8,"cauchy",12,"QPAC BB",18200,0
"7367",0.8,"cauchy",12,"QPAC",98890,0
"7368",0.8,"cauchy",12,"Doubled Max-Q",212544,0
"7369",0.8,"cauchy",13,"LUCB BB",12730,0
"7370",0.8,"cauchy",13,"LUCB DKW",76069,0
"7371",0.8,"cauchy",13,"LUCB Stitched",15322,0
"7372",0.8,"cauchy",13,"QPAC BB",18920,0
"7373",0.8,"cauchy",13,"QPAC",105150,0
"7374",0.8,"cauchy",13,"Doubled Max-Q",212544,0
"7375",0.8,"cauchy",14,"LUCB BB",12881,0
"7376",0.8,"cauchy",14,"LUCB DKW",101905,0
"7377",0.8,"cauchy",14,"LUCB Stitched",17108,0
"7378",0.8,"cauchy",14,"QPAC",113330,0
"7379",0.8,"cauchy",14,"QPAC BB",15070,0
"7380",0.8,"cauchy",14,"Doubled Max-Q",204672,0
"7381",0.8,"cauchy",15,"LUCB BB",15000,0
"7382",0.8,"cauchy",15,"LUCB DKW",80907,0
"7383",0.8,"cauchy",15,"LUCB Stitched",15673,0
"7384",0.8,"cauchy",15,"QPAC BB",26590,0
"7385",0.8,"cauchy",15,"QPAC",130120,0
"7386",0.8,"cauchy",15,"Doubled Max-Q",236160,0
"7387",0.8,"cauchy",16,"LUCB BB",10338,0
"7388",0.8,"cauchy",16,"LUCB DKW",90145,0
"7389",0.8,"cauchy",16,"LUCB Stitched",15831,0
"7390",0.8,"cauchy",16,"QPAC BB",15890,0
"7391",0.8,"cauchy",16,"QPAC",104140,0
"7392",0.8,"cauchy",16,"Doubled Max-Q",220416,0
"7393",0.8,"cauchy",17,"LUCB BB",13278,0
"7394",0.8,"cauchy",17,"LUCB DKW",93906,0
"7395",0.8,"cauchy",17,"LUCB Stitched",16442,0
"7396",0.8,"cauchy",17,"QPAC BB",19180,0
"7397",0.8,"cauchy",17,"QPAC",121930,0
"7398",0.8,"cauchy",17,"Doubled Max-Q",204672,0
"7399",0.8,"cauchy",18,"LUCB BB",14216,0
"7400",0.8,"cauchy",18,"LUCB DKW",89725,0
"7401",0.8,"cauchy",18,"LUCB Stitched",17961,0
"7402",0.8,"cauchy",18,"QPAC",120750,0
"7403",0.8,"cauchy",18,"QPAC BB",15950,0
"7404",0.8,"cauchy",18,"Doubled Max-Q",220416,0
"7405",0.8,"cauchy",19,"LUCB BB",11788,0
"7406",0.8,"cauchy",19,"LUCB DKW",79199,0
"7407",0.8,"cauchy",19,"LUCB Stitched",13005,0
"7408",0.8,"cauchy",19,"QPAC BB",29310,0
"7409",0.8,"cauchy",19,"QPAC",118410,0
"7410",0.8,"cauchy",19,"Doubled Max-Q",220416,0
"7411",0.8,"cauchy",20,"LUCB BB",11197,0
"7412",0.8,"cauchy",20,"LUCB DKW",80731,0
"7413",0.8,"cauchy",20,"LUCB Stitched",18217,0
"7414",0.8,"cauchy",20,"QPAC",101440,0
"7415",0.8,"cauchy",20,"QPAC BB",17880,0
"7416",0.8,"cauchy",20,"Doubled Max-Q",228288,0
"7417",0.8,"cauchy",21,"LUCB BB",12026,0
"7418",0.8,"cauchy",21,"LUCB DKW",81866,0
"7419",0.8,"cauchy",21,"LUCB Stitched",17041,0
"7420",0.8,"cauchy",21,"QPAC BB",24640,0
"7421",0.8,"cauchy",21,"QPAC",103920,0
"7422",0.8,"cauchy",21,"Doubled Max-Q",204672,0
"7423",0.8,"cauchy",22,"LUCB BB",16093,0
"7424",0.8,"cauchy",22,"LUCB DKW",87567,0
"7425",0.8,"cauchy",22,"LUCB Stitched",16499,0
"7426",0.8,"cauchy",22,"QPAC",90720,0
"7427",0.8,"cauchy",22,"QPAC BB",16110,0
"7428",0.8,"cauchy",22,"Doubled Max-Q",220416,0
"7429",0.8,"cauchy",23,"LUCB BB",12655,0
"7430",0.8,"cauchy",23,"LUCB DKW",89257,0
"7431",0.8,"cauchy",23,"LUCB Stitched",17503,0
"7432",0.8,"cauchy",23,"QPAC BB",33180,0
"7433",0.8,"cauchy",23,"QPAC",124080,0
"7434",0.8,"cauchy",23,"Doubled Max-Q",212544,0
"7435",0.8,"cauchy",24,"LUCB BB",13838,0
"7436",0.8,"cauchy",24,"LUCB DKW",93061,0
"7437",0.8,"cauchy",24,"LUCB Stitched",16780,0
"7438",0.8,"cauchy",24,"QPAC BB",19080,0
"7439",0.8,"cauchy",24,"QPAC",119010,0
"7440",0.8,"cauchy",24,"Doubled Max-Q",220416,0
"7441",0.8,"cauchy",25,"LUCB BB",14341,0
"7442",0.8,"cauchy",25,"LUCB DKW",94251,0
"7443",0.8,"cauchy",25,"LUCB Stitched",15681,0
"7444",0.8,"cauchy",25,"QPAC",101240,0
"7445",0.8,"cauchy",25,"QPAC BB",15070,0
"7446",0.8,"cauchy",25,"Doubled Max-Q",228288,0
"7447",0.8,"cauchy",26,"LUCB BB",15169,0
"7448",0.8,"cauchy",26,"LUCB DKW",89096,0
"7449",0.8,"cauchy",26,"LUCB Stitched",16034,0
"7450",0.8,"cauchy",26,"QPAC BB",18040,0
"7451",0.8,"cauchy",26,"QPAC",85360,0
"7452",0.8,"cauchy",26,"Doubled Max-Q",196800,0
"7453",0.8,"cauchy",27,"LUCB BB",13683,0
"7454",0.8,"cauchy",27,"LUCB DKW",91831,0
"7455",0.8,"cauchy",27,"LUCB Stitched",17046,0
"7456",0.8,"cauchy",27,"QPAC BB",18530,0
"7457",0.8,"cauchy",27,"QPAC",86690,0
"7458",0.8,"cauchy",27,"Doubled Max-Q",204672,0
"7459",0.8,"cauchy",28,"LUCB BB",13059,0
"7460",0.8,"cauchy",28,"LUCB DKW",85945,0
"7461",0.8,"cauchy",28,"LUCB Stitched",15904,0
"7462",0.8,"cauchy",28,"QPAC BB",30710,0
"7463",0.8,"cauchy",28,"QPAC",116570,0
"7464",0.8,"cauchy",28,"Doubled Max-Q",204672,0
"7465",0.8,"cauchy",29,"LUCB BB",14771,0
"7466",0.8,"cauchy",29,"LUCB DKW",72641,0
"7467",0.8,"cauchy",29,"LUCB Stitched",15533,0
"7468",0.8,"cauchy",29,"QPAC BB",26890,0
"7469",0.8,"cauchy",29,"QPAC",115370,0
"7470",0.8,"cauchy",29,"Doubled Max-Q",220416,0
"7471",0.8,"cauchy",30,"LUCB BB",8793,0
"7472",0.8,"cauchy",30,"LUCB DKW",92618,0
"7473",0.8,"cauchy",30,"LUCB Stitched",14127,0
"7474",0.8,"cauchy",30,"QPAC BB",21900,0
"7475",0.8,"cauchy",30,"QPAC",134390,0
"7476",0.8,"cauchy",30,"Doubled Max-Q",204672,0
"7477",0.8,"cauchy",31,"LUCB BB",15191,0
"7478",0.8,"cauchy",31,"LUCB DKW",78813,0
"7479",0.8,"cauchy",31,"LUCB Stitched",18997,0
"7480",0.8,"cauchy",31,"QPAC BB",22290,0
"7481",0.8,"cauchy",31,"QPAC",115090,0
"7482",0.8,"cauchy",31,"Doubled Max-Q",220416,0
"7483",0.8,"cauchy",32,"LUCB BB",13990,0
"7484",0.8,"cauchy",32,"LUCB DKW",85991,0
"7485",0.8,"cauchy",32,"LUCB Stitched",14560,0
"7486",0.8,"cauchy",32,"QPAC BB",25710,0
"7487",0.8,"cauchy",32,"QPAC",109320,0
"7488",0.8,"cauchy",32,"Doubled Max-Q",204672,0
"7489",0.8,"cauchy",33,"LUCB BB",12231,0
"7490",0.8,"cauchy",33,"LUCB DKW",91001,0
"7491",0.8,"cauchy",33,"LUCB Stitched",22581,0
"7492",0.8,"cauchy",33,"QPAC",106950,0
"7493",0.8,"cauchy",33,"QPAC BB",15320,0
"7494",0.8,"cauchy",33,"Doubled Max-Q",212544,0
"7495",0.8,"cauchy",34,"LUCB BB",13379,0
"7496",0.8,"cauchy",34,"LUCB DKW",94787,0
"7497",0.8,"cauchy",34,"LUCB Stitched",17239,0
"7498",0.8,"cauchy",34,"QPAC BB",26740,0
"7499",0.8,"cauchy",34,"QPAC",94030,0
"7500",0.8,"cauchy",34,"Doubled Max-Q",212544,0
"7501",0.8,"cauchy",35,"LUCB BB",9631,0
"7502",0.8,"cauchy",35,"LUCB DKW",83922,0
"7503",0.8,"cauchy",35,"LUCB Stitched",19427,0
"7504",0.8,"cauchy",35,"QPAC",86080,0
"7505",0.8,"cauchy",35,"QPAC BB",14680,0
"7506",0.8,"cauchy",35,"Doubled Max-Q",196800,0
"7507",0.8,"cauchy",36,"LUCB BB",13417,0
"7508",0.8,"cauchy",36,"LUCB DKW",101799,0
"7509",0.8,"cauchy",36,"LUCB Stitched",15797,0
"7510",0.8,"cauchy",36,"QPAC BB",32340,0
"7511",0.8,"cauchy",36,"QPAC",126980,0
"7512",0.8,"cauchy",36,"Doubled Max-Q",212544,0
"7513",0.8,"cauchy",37,"LUCB BB",10616,0
"7514",0.8,"cauchy",37,"LUCB DKW",86414,0
"7515",0.8,"cauchy",37,"LUCB Stitched",17438,0
"7516",0.8,"cauchy",37,"QPAC BB",19130,0
"7517",0.8,"cauchy",37,"QPAC",101220,0
"7518",0.8,"cauchy",37,"Doubled Max-Q",220416,0
"7519",0.8,"cauchy",38,"LUCB BB",11524,0
"7520",0.8,"cauchy",38,"LUCB DKW",86854,0
"7521",0.8,"cauchy",38,"LUCB Stitched",16759,0
"7522",0.8,"cauchy",38,"QPAC BB",22940,0
"7523",0.8,"cauchy",38,"QPAC",105350,0
"7524",0.8,"cauchy",38,"Doubled Max-Q",204672,0
"7525",0.8,"cauchy",39,"LUCB BB",14830,0
"7526",0.8,"cauchy",39,"LUCB DKW",81970,0
"7527",0.8,"cauchy",39,"LUCB Stitched",17719,0
"7528",0.8,"cauchy",39,"QPAC BB",33280,0
"7529",0.8,"cauchy",39,"QPAC",102770,0
"7530",0.8,"cauchy",39,"Doubled Max-Q",204672,0
"7531",0.8,"cauchy",40,"LUCB BB",13575,0
"7532",0.8,"cauchy",40,"LUCB DKW",81373,0
"7533",0.8,"cauchy",40,"LUCB Stitched",14918,0
"7534",0.8,"cauchy",40,"QPAC BB",22510,0
"7535",0.8,"cauchy",40,"QPAC",103310,0
"7536",0.8,"cauchy",40,"Doubled Max-Q",220416,0
"7537",0.8,"cauchy",41,"LUCB BB",12257,0
"7538",0.8,"cauchy",41,"LUCB DKW",89518,0
"7539",0.8,"cauchy",41,"LUCB Stitched",15641,0
"7540",0.8,"cauchy",41,"QPAC",93140,0
"7541",0.8,"cauchy",41,"QPAC BB",14730,0
"7542",0.8,"cauchy",41,"Doubled Max-Q",212544,0
"7543",0.8,"cauchy",42,"LUCB BB",13563,0
"7544",0.8,"cauchy",42,"LUCB DKW",83940,0
"7545",0.8,"cauchy",42,"LUCB Stitched",18439,0
"7546",0.8,"cauchy",42,"QPAC",92640,0
"7547",0.8,"cauchy",42,"QPAC BB",15290,0
"7548",0.8,"cauchy",42,"Doubled Max-Q",204672,0
"7549",0.8,"cauchy",43,"LUCB BB",9720,0
"7550",0.8,"cauchy",43,"LUCB DKW",85400,0
"7551",0.8,"cauchy",43,"LUCB Stitched",14931,0
"7552",0.8,"cauchy",43,"QPAC BB",18900,0
"7553",0.8,"cauchy",43,"QPAC",102650,0
"7554",0.8,"cauchy",43,"Doubled Max-Q",212544,0
"7555",0.8,"cauchy",44,"LUCB Stitched",15912,0
"7556",0.8,"cauchy",44,"LUCB BB",18727,0
"7557",0.8,"cauchy",44,"LUCB DKW",89776,0
"7558",0.8,"cauchy",44,"QPAC BB",23280,0
"7559",0.8,"cauchy",44,"QPAC",103480,0
"7560",0.8,"cauchy",44,"Doubled Max-Q",228288,0
"7561",0.8,"cauchy",45,"LUCB BB",13466,0
"7562",0.8,"cauchy",45,"LUCB DKW",80876,0
"7563",0.8,"cauchy",45,"LUCB Stitched",14755,0
"7564",0.8,"cauchy",45,"QPAC BB",17820,0
"7565",0.8,"cauchy",45,"QPAC",93190,0
"7566",0.8,"cauchy",45,"Doubled Max-Q",220416,0
"7567",0.8,"cauchy",46,"LUCB BB",15557,0
"7568",0.8,"cauchy",46,"LUCB DKW",85704,0
"7569",0.8,"cauchy",46,"LUCB Stitched",17675,0
"7570",0.8,"cauchy",46,"QPAC BB",21850,0
"7571",0.8,"cauchy",46,"QPAC",119550,0
"7572",0.8,"cauchy",46,"Doubled Max-Q",204672,0
"7573",0.8,"cauchy",47,"LUCB BB",10426,0
"7574",0.8,"cauchy",47,"LUCB DKW",88981,0
"7575",0.8,"cauchy",47,"LUCB Stitched",20569,0
"7576",0.8,"cauchy",47,"QPAC BB",28510,0
"7577",0.8,"cauchy",47,"QPAC",115770,0
"7578",0.8,"cauchy",47,"Doubled Max-Q",212544,0
"7579",0.8,"cauchy",48,"LUCB BB",11468,0
"7580",0.8,"cauchy",48,"LUCB DKW",84643,0
"7581",0.8,"cauchy",48,"LUCB Stitched",15439,0
"7582",0.8,"cauchy",48,"QPAC BB",23050,0
"7583",0.8,"cauchy",48,"QPAC",110540,0
"7584",0.8,"cauchy",48,"Doubled Max-Q",220416,0
"7585",0.8,"cauchy",49,"LUCB BB",8599,0
"7586",0.8,"cauchy",49,"LUCB DKW",79704,0
"7587",0.8,"cauchy",49,"LUCB Stitched",15685,0
"7588",0.8,"cauchy",49,"QPAC BB",16150,0
"7589",0.8,"cauchy",49,"QPAC",96290,0
"7590",0.8,"cauchy",49,"Doubled Max-Q",212544,0
"7591",0.8,"cauchy",50,"LUCB Stitched",19459,0
"7592",0.8,"cauchy",50,"LUCB BB",19601,0
"7593",0.8,"cauchy",50,"LUCB DKW",76539,0
"7594",0.8,"cauchy",50,"QPAC BB",19750,0
"7595",0.8,"cauchy",50,"QPAC",98950,0
"7596",0.8,"cauchy",50,"Doubled Max-Q",236160,0
"7597",0.8,"cauchy",51,"LUCB BB",10559,0
"7598",0.8,"cauchy",51,"LUCB DKW",94013,0
"7599",0.8,"cauchy",51,"LUCB Stitched",17777,0
"7600",0.8,"cauchy",51,"QPAC BB",21310,0
"7601",0.8,"cauchy",51,"QPAC",99250,0
"7602",0.8,"cauchy",51,"Doubled Max-Q",204672,0
"7603",0.8,"cauchy",52,"LUCB BB",18996,0
"7604",0.8,"cauchy",52,"LUCB DKW",87281,0
"7605",0.8,"cauchy",52,"LUCB Stitched",21217,0
"7606",0.8,"cauchy",52,"QPAC BB",30690,0
"7607",0.8,"cauchy",52,"QPAC",133720,0
"7608",0.8,"cauchy",52,"Doubled Max-Q",204672,0
"7609",0.8,"cauchy",53,"LUCB BB",15425,0
"7610",0.8,"cauchy",53,"LUCB DKW",74123,0
"7611",0.8,"cauchy",53,"LUCB Stitched",17263,0
"7612",0.8,"cauchy",53,"QPAC",91980,0
"7613",0.8,"cauchy",53,"QPAC BB",16390,0
"7614",0.8,"cauchy",53,"Doubled Max-Q",220416,0
"7615",0.8,"cauchy",54,"LUCB BB",13835,0
"7616",0.8,"cauchy",54,"LUCB DKW",74301,0
"7617",0.8,"cauchy",54,"LUCB Stitched",17992,0
"7618",0.8,"cauchy",54,"QPAC BB",23540,0
"7619",0.8,"cauchy",54,"QPAC",98840,0
"7620",0.8,"cauchy",54,"Doubled Max-Q",204672,0
"7621",0.8,"cauchy",55,"LUCB BB",13119,0
"7622",0.8,"cauchy",55,"LUCB DKW",85949,0
"7623",0.8,"cauchy",55,"LUCB Stitched",21414,0
"7624",0.8,"cauchy",55,"QPAC",120250,0
"7625",0.8,"cauchy",55,"QPAC BB",17320,0
"7626",0.8,"cauchy",55,"Doubled Max-Q",196800,0
"7627",0.8,"cauchy",56,"LUCB BB",16915,0
"7628",0.8,"cauchy",56,"LUCB DKW",85866,0
"7629",0.8,"cauchy",56,"LUCB Stitched",17946,0
"7630",0.8,"cauchy",56,"QPAC BB",19400,0
"7631",0.8,"cauchy",56,"QPAC",88380,0
"7632",0.8,"cauchy",56,"Doubled Max-Q",212544,0
"7633",0.8,"cauchy",57,"LUCB BB",12413,0
"7634",0.8,"cauchy",57,"LUCB DKW",87584,0
"7635",0.8,"cauchy",57,"LUCB Stitched",16623,0
"7636",0.8,"cauchy",57,"QPAC BB",27010,0
"7637",0.8,"cauchy",57,"QPAC",100140,0
"7638",0.8,"cauchy",57,"Doubled Max-Q",212544,0
"7639",0.8,"cauchy",58,"LUCB BB",9391,0
"7640",0.8,"cauchy",58,"LUCB DKW",88359,0
"7641",0.8,"cauchy",58,"LUCB Stitched",15175,0
"7642",0.8,"cauchy",58,"QPAC BB",15780,0
"7643",0.8,"cauchy",58,"QPAC",94630,0
"7644",0.8,"cauchy",58,"Doubled Max-Q",236160,0
"7645",0.8,"cauchy",59,"LUCB BB",14835,0
"7646",0.8,"cauchy",59,"LUCB DKW",88463,0
"7647",0.8,"cauchy",59,"LUCB Stitched",15046,0
"7648",0.8,"cauchy",59,"QPAC BB",15844,0
"7649",0.8,"cauchy",59,"QPAC",122660,0
"7650",0.8,"cauchy",59,"Doubled Max-Q",204672,0
"7651",0.8,"cauchy",60,"LUCB BB",10177,0
"7652",0.8,"cauchy",60,"LUCB DKW",89623,0
"7653",0.8,"cauchy",60,"LUCB Stitched",20025,0
"7654",0.8,"cauchy",60,"QPAC BB",22250,0
"7655",0.8,"cauchy",60,"QPAC",132190,0
"7656",0.8,"cauchy",60,"Doubled Max-Q",204672,0
"7657",0.8,"cauchy",61,"LUCB BB",9505,0
"7658",0.8,"cauchy",61,"LUCB DKW",78294,0
"7659",0.8,"cauchy",61,"LUCB Stitched",17355,0
"7660",0.8,"cauchy",61,"QPAC BB",19780,0
"7661",0.8,"cauchy",61,"QPAC",105970,0
"7662",0.8,"cauchy",61,"Doubled Max-Q",212544,0
"7663",0.8,"cauchy",62,"LUCB BB",12976,0
"7664",0.8,"cauchy",62,"LUCB DKW",89571,0
"7665",0.8,"cauchy",62,"LUCB Stitched",16987,0
"7666",0.8,"cauchy",62,"QPAC BB",31420,0
"7667",0.8,"cauchy",62,"QPAC",115700,0
"7668",0.8,"cauchy",62,"Doubled Max-Q",204672,0
"7669",0.8,"cauchy",63,"LUCB BB",12755,0
"7670",0.8,"cauchy",63,"LUCB DKW",78189,0
"7671",0.8,"cauchy",63,"LUCB Stitched",15417,0
"7672",0.8,"cauchy",63,"QPAC BB",21150,0
"7673",0.8,"cauchy",63,"QPAC",97880,0
"7674",0.8,"cauchy",63,"Doubled Max-Q",204672,0
"7675",0.8,"cauchy",64,"LUCB BB",14545,0
"7676",0.8,"cauchy",64,"LUCB DKW",80775,0
"7677",0.8,"cauchy",64,"LUCB Stitched",16558,0
"7678",0.8,"cauchy",64,"QPAC BB",23990,0
"7679",0.8,"cauchy",64,"QPAC",92950,0
"7680",0.8,"cauchy",64,"Doubled Max-Q",212544,0
"7681",0.9,"cauchy",1,"LUCB BB",7449,0
"7682",0.9,"cauchy",1,"LUCB DKW",112403,0
"7683",0.9,"cauchy",1,"LUCB Stitched",12419,0
"7684",0.9,"cauchy",1,"QPAC",102830,0
"7685",0.9,"cauchy",1,"QPAC BB",9260,0
"7686",0.9,"cauchy",1,"Doubled Max-Q",128040,0
"7687",0.9,"cauchy",2,"LUCB BB",8994,0
"7688",0.9,"cauchy",2,"LUCB DKW",112503,0
"7689",0.9,"cauchy",2,"LUCB Stitched",13122,0
"7690",0.9,"cauchy",2,"QPAC",117300,0
"7691",0.9,"cauchy",2,"QPAC BB",11830,0
"7692",0.9,"cauchy",2,"Doubled Max-Q",131920,0
"7693",0.9,"cauchy",3,"LUCB BB",10061,0
"7694",0.9,"cauchy",3,"LUCB DKW",115905,0
"7695",0.9,"cauchy",3,"LUCB Stitched",12126,0
"7696",0.9,"cauchy",3,"QPAC BB",12510,0
"7697",0.9,"cauchy",3,"QPAC",106960,0
"7698",0.9,"cauchy",3,"Doubled Max-Q",124160,0
"7699",0.9,"cauchy",4,"QPAC BB",7820,0
"7700",0.9,"cauchy",4,"QPAC",135250,0
"7701",0.9,"cauchy",4,"LUCB BB",9878,0
"7702",0.9,"cauchy",4,"LUCB DKW",118093,0
"7703",0.9,"cauchy",4,"LUCB Stitched",13859,0
"7704",0.9,"cauchy",4,"Doubled Max-Q",128040,0
"7705",0.9,"cauchy",5,"LUCB BB",8461,0
"7706",0.9,"cauchy",5,"LUCB DKW",108561,0
"7707",0.9,"cauchy",5,"LUCB Stitched",12590,0
"7708",0.9,"cauchy",5,"QPAC",103080,0
"7709",0.9,"cauchy",5,"QPAC BB",9530,0
"7710",0.9,"cauchy",5,"Doubled Max-Q",120280,0
"7711",0.9,"cauchy",6,"LUCB BB",9029,0
"7712",0.9,"cauchy",6,"LUCB DKW",115189,0
"7713",0.9,"cauchy",6,"LUCB Stitched",13659,0
"7714",0.9,"cauchy",6,"QPAC",117260,0
"7715",0.9,"cauchy",6,"QPAC BB",13570,0
"7716",0.9,"cauchy",6,"Doubled Max-Q",128040,0
"7717",0.9,"cauchy",7,"LUCB BB",7900,0
"7718",0.9,"cauchy",7,"LUCB DKW",111495,0
"7719",0.9,"cauchy",7,"LUCB Stitched",12439,0
"7720",0.9,"cauchy",7,"QPAC",122410,0
"7721",0.9,"cauchy",7,"QPAC BB",11570,0
"7722",0.9,"cauchy",7,"Doubled Max-Q",128040,0
"7723",0.9,"cauchy",8,"LUCB BB",9421,0
"7724",0.9,"cauchy",8,"LUCB DKW",112933,0
"7725",0.9,"cauchy",8,"LUCB Stitched",12541,0
"7726",0.9,"cauchy",8,"QPAC",101480,0
"7727",0.9,"cauchy",8,"QPAC BB",12280,0
"7728",0.9,"cauchy",8,"Doubled Max-Q",128040,0
"7729",0.9,"cauchy",9,"LUCB BB",10267,0
"7730",0.9,"cauchy",9,"LUCB DKW",112898,0
"7731",0.9,"cauchy",9,"LUCB Stitched",12659,0
"7732",0.9,"cauchy",9,"QPAC",111660,0
"7733",0.9,"cauchy",9,"QPAC BB",9890,0
"7734",0.9,"cauchy",9,"Doubled Max-Q",131920,0
"7735",0.9,"cauchy",10,"LUCB BB",9938,0
"7736",0.9,"cauchy",10,"LUCB DKW",110393,0
"7737",0.9,"cauchy",10,"LUCB Stitched",14867,0
"7738",0.9,"cauchy",10,"QPAC",108110,0
"7739",0.9,"cauchy",10,"QPAC BB",8240,0
"7740",0.9,"cauchy",10,"Doubled Max-Q",128040,0
"7741",0.9,"cauchy",11,"LUCB BB",10347,0
"7742",0.9,"cauchy",11,"LUCB DKW",103801,0
"7743",0.9,"cauchy",11,"LUCB Stitched",12521,0
"7744",0.9,"cauchy",11,"QPAC",104430,0
"7745",0.9,"cauchy",11,"QPAC BB",12040,0
"7746",0.9,"cauchy",11,"Doubled Max-Q",124160,0
"7747",0.9,"cauchy",12,"LUCB BB",8628,0
"7748",0.9,"cauchy",12,"LUCB DKW",108174,0
"7749",0.9,"cauchy",12,"LUCB Stitched",13976,0
"7750",0.9,"cauchy",12,"QPAC",108600,0
"7751",0.9,"cauchy",12,"QPAC BB",10130,0
"7752",0.9,"cauchy",12,"Doubled Max-Q",131920,0
"7753",0.9,"cauchy",13,"LUCB BB",8647,0
"7754",0.9,"cauchy",13,"LUCB DKW",116293,0
"7755",0.9,"cauchy",13,"LUCB Stitched",13739,0
"7756",0.9,"cauchy",13,"QPAC",115930,0
"7757",0.9,"cauchy",13,"QPAC BB",10370,0
"7758",0.9,"cauchy",13,"Doubled Max-Q",128040,0
"7759",0.9,"cauchy",14,"LUCB BB",7693,0
"7760",0.9,"cauchy",14,"LUCB DKW",112093,0
"7761",0.9,"cauchy",14,"LUCB Stitched",13439,0
"7762",0.9,"cauchy",14,"QPAC BB",15100,0
"7763",0.9,"cauchy",14,"QPAC",116410,0
"7764",0.9,"cauchy",14,"Doubled Max-Q",128040,0
"7765",0.9,"cauchy",15,"LUCB BB",8921,0
"7766",0.9,"cauchy",15,"LUCB DKW",111594,0
"7767",0.9,"cauchy",15,"LUCB Stitched",13059,0
"7768",0.9,"cauchy",15,"QPAC",109830,0
"7769",0.9,"cauchy",15,"QPAC BB",12160,0
"7770",0.9,"cauchy",15,"Doubled Max-Q",128040,0
"7771",0.9,"cauchy",16,"LUCB BB",10767,0
"7772",0.9,"cauchy",16,"LUCB DKW",116015,0
"7773",0.9,"cauchy",16,"LUCB Stitched",13859,0
"7774",0.9,"cauchy",16,"QPAC",102830,0
"7775",0.9,"cauchy",16,"QPAC BB",12540,0
"7776",0.9,"cauchy",16,"Doubled Max-Q",131920,0
